"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\% de tiempo inactivo"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Longitud promedio de la cola de disco"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Transferencias de disco/s"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_01\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_01\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_01\Memoria\Bytes disponibles"	"\\GI-AN-B3_01\Memoria\Bytes de caché"	"\\GI-AN-B3_01\Memoria\Páginas/s"	"\\GI-AN-B3_01\Memoria\Errores de página/s"	"\\GI-AN-B3_01\Procesador(_Total)\% de tiempo de procesador"
"10/05/2022 10:23:06.060"	" "	" "	" "	" "	" "	"1000000000"	" "	"16003915776"	"44650496"	" "	" "	" "
"10/05/2022 10:23:07.073"	"99.308974231503257"	"0.0016785171623936721"	"23.879384704954077"	"7.0843696563134347e-005"	"4544"	"1000000000"	"0"	"16005754880"	"42840064"	"0"	"285.55764209674248"	"2.0350737022075571"
"10/05/2022 10:23:08.085"	"99.713693941453712"	"0.0047463876529053725"	"1.9774927283857811"	"0.0023999171048549798"	"6144"	"1000000000"	"0"	"16005144576"	"42840064"	"0"	"1598.8028708999038"	"1.8894479298531386"
"10/05/2022 10:23:09.071"	"99.683980787330015"	"0.0048680751630805182"	"2.0286268105296008"	"0.0024000775056773871"	"4096"	"1000000000"	"0"	"15999737856"	"42840064"	"0"	"2296.405549519508"	"1.7510872034530833"
"10/05/2022 10:23:10.071"	"99.148746617258936"	"0.0097988878262317228"	"3.9995791525248121"	"0.0024499621614459941"	"7168"	"1000000000"	"0"	"15999733760"	"42840064"	"0"	"0.99989478813120303"	"0.011348711921199683"
"10/05/2022 10:23:11.071"	"100.16035455785608"	"0.00019998074185455941"	"1.9996715530632649"	"0.00010009011318202831"	"4096"	"1000000000"	"0"	"15999733760"	"42840064"	"0"	"1.9996715530632649"	"0.0096290727202963389"
"10/05/2022 10:23:12.071"	"99.688525850674594"	"0.004899436074907778"	"1.9997741811420082"	"0.0024499621614459941"	"4096"	"1000000000"	"0"	"15999684608"	"42840064"	"0"	"0.99988709057100411"	"0.011508675351468156"
"10/05/2022 10:23:13.071"	"99.658751242860575"	"0.0049979313562116641"	"2.9987686273176819"	"0.0016666714786913389"	"16384"	"1000000000"	"0"	"16000471040"	"42053632"	"0"	"63.973730716110552"	"0.82229965017479589"
"10/05/2022 10:23:14.078"	"99.721527088994051"	"0.0047704138930353942"	"1.987666637016094"	"0.0023999171048549798"	"4096"	"1000000000"	"0"	"16000471040"	"42053632"	"0"	"0"	"0"
"10/05/2022 10:23:15.078"	"99.198919480694002"	"0.0097989054622598659"	"2.9996651204684204"	"0.0032667231491429302"	"4096"	"1000000000"	"0"	"16000471040"	"42053632"	"0"	"0"	"0.011168752450352315"
"10/05/2022 10:23:16.078"	"100.16924182342817"	"0.00019997852230670425"	"1.9996901536209366"	"9.9929712359621213e-005"	"4096"	"1000000000"	"0"	"16000471040"	"42053632"	"0"	"0"	"0.010738846647873057"
"10/05/2022 10:23:17.078"	"99.689542566984727"	"0.0047994965328137075"	"1.9998556496790934"	"0.0024000775056773871"	"4096"	"1000000000"	"0"	"16000471040"	"42053632"	"0"	"0"	"0.010488899714422573"
"10/05/2022 10:23:18.078"	"99.703210211384601"	"0.0048996663327227413"	"1.999905047221364"	"0.0024499621614459941"	"6144"	"1000000000"	"0"	"16000471040"	"42053632"	"0"	"1.999905047221364"	"0.78800633676846532"
