"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\% de tiempo inactivo"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Longitud promedio de la cola de disco"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Transferencias de disco/s"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_01\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_01\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_01\Memoria\Bytes disponibles"	"\\GI-AN-B3_01\Memoria\Bytes de caché"	"\\GI-AN-B3_01\Memoria\Páginas/s"	"\\GI-AN-B3_01\Memoria\Errores de página/s"	"\\GI-AN-B3_01\Procesador(_Total)\% de tiempo de procesador"
"10/05/2022 10:29:56.394"	" "	" "	" "	" "	" "	"1000000000"	" "	"16005156864"	"43745280"	" "	" "	" "
"10/05/2022 10:29:57.381"	"100.08412251787426"	"0.00020255843456359898"	"2.0276345030599665"	"0.00010009011318202831"	"6144"	"1000000000"	"0"	"16004866048"	"43749376"	"0"	"100.36790790146833"	"1.8857582582567423"
"10/05/2022 10:29:58.388"	"99.704413219114471"	"0.0047681696069716995"	"1.9867583056163431"	"0.0023999171048549798"	"4096"	"1000000000"	"0"	"16002539520"	"43753472"	"0"	"1801.9897831940234"	"6.0956180918659397"
"10/05/2022 10:29:59.388"	"99.709480649791445"	"0.0047994936534195643"	"1.9998158768081122"	"0.0024000775056773871"	"4096"	"1000000000"	"0"	"16004153344"	"41934848"	"0"	"3.9996317536162245"	"0.010548887092409753"
"10/05/2022 10:30:00.396"	"99.70513117788083"	"0.0048617289558325815"	"1.9843148788079308"	"0.0024499621614459941"	"4096"	"1000000000"	"0"	"15999213568"	"41934848"	"0"	"2755.2212092248119"	"0"
"10/05/2022 10:30:01.384"	"99.681311287458669"	"0.0049592692182815262"	"2.0242985361912922"	"0.0024499621614459941"	"6144"	"1000000000"	"0"	"15999197184"	"41934848"	"0"	"8.0971941447651687"	"0.37182373988005057"
"10/05/2022 10:30:02.384"	"99.120078080184172"	"0.010098989091191972"	"5.999411065993006"	"0.0016833531642216771"	"10581.333333333334"	"1000000000"	"0"	"15999201280"	"41934848"	"0"	"0.99990184433216767"	"0.010008998099286792"
"10/05/2022 10:30:03.384"	"99.139629994702545"	"0.048594916971684762"	"19.997870103925457"	"0.0024299922590563109"	"4249.6000000000004"	"1000000000"	"0"	"15999201280"	"41934848"	"0"	"0"	"0.010458905998433909"
"10/05/2022 10:30:04.384"	"100.14923395734958"	"0.00019997850231100157"	"1.9996991333243523"	"0.00010009011318202831"	"6144"	"1000000000"	"0"	"15999201280"	"41934848"	"0"	"0"	"0.010748844499219867"
"10/05/2022 10:30:05.384"	"99.209721872813972"	"0.0096989951840989273"	"2.9998229279441841"	"0.0032333597780822543"	"16384"	"1000000000"	"0"	"15999201280"	"41934848"	"0"	"0"	"0.010358926815179359"
