"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\% de tiempo inactivo"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Longitud promedio de la cola de disco"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Transferencias de disco/s"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_01\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_01\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_01\Memoria\Bytes disponibles"	"\\GI-AN-B3_01\Memoria\Bytes de caché"	"\\GI-AN-B3_01\Memoria\Páginas/s"	"\\GI-AN-B3_01\Memoria\Errores de página/s"	"\\GI-AN-B3_01\Procesador(_Total)\% de tiempo de procesador"
"10/05/2022 10:37:49.271"	" "	" "	" "	" "	" "	"1000000000"	" "	"16001114112"	"44097536"	" "	" "	" "
"10/05/2022 10:37:50.282"	"99.546672310382192"	"9.8943119282757369e-005"	"1.9909369061126705"	"5.0045056591014155e-005"	"4096"	"1000000000"	"0"	"16002936832"	"42283008"	"0"	"19.909369061126704"	"0"
"10/05/2022 10:37:51.273"	"99.113956536335934"	"0.010087934507515108"	"5.0438057705239734"	"0.0020000057744296068"	"10649.6"	"1000000000"	"0"	"16001454080"	"42283008"	"0"	"1848.0504343199839"	"3.8493742252466268"
"10/05/2022 10:37:52.283"	"99.700492269942004"	"0.0048552217463994811"	"1.9817161805762393"	"0.0024499621614459941"	"4096"	"1000000000"	"0"	"15989657600"	"42283008"	"0"	"4119.9879394180016"	"1.6879525202911139"
"10/05/2022 10:37:53.268"	"84.047790273525095"	"0.53390889584738987"	"238.31309056543006"	"0.002239573617209935"	"19538.791489361702"	"1000000000"	"700372.76432232489"	"15857225728"	"46587904"	"2.0281965154504684"	"31531.357127450709"	"19.160431051037651"
"10/05/2022 10:37:54.282"	"35.819414497626788"	"1.1971381175901052"	"1854.9977875076206"	"0.00064566273651968354"	"20044.023416711017"	"1000000000"	"151243.0340852408"	"15872638976"	"62812160"	"21.718973563154684"	"8676.7299384802973"	"82.26914313349225"
"10/05/2022 10:37:55.272"	"34.029795672699244"	"1.3470464249062539"	"1765.9693128051022"	"0.00076139348188633484"	"21284.696744717305"	"1000000000"	"160805.07091506058"	"15928524800"	"49090560"	"26.22227420498724"	"8586.7862531254359"	"91.316996539125327"
"10/05/2022 10:37:56.286"	"88.08602276076563"	"0.20322992601582668"	"336.80803951092332"	"0.00060439876573552178"	"22089.57184750733"	"1000000000"	"137040.37609965564"	"15960518656"	"56131584"	"16.791016632509375"	"1697.8680936049184"	"13.718493321762082"
"10/05/2022 10:37:57.279"	"99.088572378599892"	"0.010771591226770485"	"21.140671459468575"	"0.00050952466957774299"	"4291.0476190476193"	"1000000000"	"0"	"15974690816"	"42012672"	"0"	"0"	"0"
"10/05/2022 10:37:58.279"	"99.129571569070933"	"0.01039890603508511"	"10.999199016622089"	"0.00094543161105331986"	"7447.272727272727"	"1000000000"	"0"	"15974719488"	"42012672"	"0"	"0"	"0.010518893412414521"
