User,Petition,Reflex,Tstart,Tend0,0,8.35451,1.17863,111.633
0,1,0.716796,8469.59,8538.31
0,2,2.05436,9266.61,9412.48
0,3,0.265346,11475.4,11597.4
0,4,0.670159,11866.1,12243.3
0,5,0.917792,12916.6,13051.7
0,6,1.31124,13979.9,15288.5
0,7,0.137321,16612.8,17452.5
0,8,0.243742,17597.3,18418.7
0,9,0.365274,18675.5,19534.4
0,10,2.1851,19910.5,21043.8
0,11,0.190065,23239.5,24801.2
0,12,0.42723,24995.6,25909.9
0,13,0.833046,26341.8,26845.7
0,14,1.48843,27685.8,28595.6
0,15,5.25092,30084.1,31367.3
0,16,2.9906,36620.4,36656.6
0,17,1.2617,39655.5,39791.2
0,18,2.394,41064.4,41289.2
0,19,2.24547,43690.1,43809.6
0,20,0.0144266,46065.4,46138.5
0,21,1.01016,46159.2,46390.9
0,22,2.65992,47409.3,47721.7
0,23,6.70842,50395.3,50831.5
0,24,5.90053,57555.3,57596.9
0,25,1.21647,63500,63567.2
0,26,0.789682,64797.1,64845.6
0,27,0.700054,65641.3,65681.7
0,28,0.634862,66391.5,66623.9
0,29,0.623692,67259.2,67524.9
0,30,2.24295,68150,68749.6
0,31,0.51364,70999.8,71942.4
0,32,0.995945,72468.6,73538.3
0,33,1.30472,74535.1,75434.2
0,34,3.58002,76743.3,77404.8
0,35,0.622624,80986.9,81505.3
0,36,0.30527,82127.6,82435.1
0,37,0.274864,82754.4,82917.3
0,38,0.81769,83191.9,83269.9
0,39,1.49687,84099.3,84501.9
0,40,0.165525,86006.8,86476.2
0,41,0.399093,86651.7,87540.3
0,42,0.0563765,87954.3,89132.5
0,43,0.0964821,89189.3,90296.2
0,44,0.77173,90392.6,91907.1
0,45,2.43694,92689.7,93850.4
0,46,0.96502,96299.5,97233.1
0,47,1.80847,98205.9,99259.1
0,48,0.185278,101069,102144
0,49,1.95319,102343,102469
0,50,0.311128,104423,105189
0,51,0.212517,105501,105683
0,52,0.00401201,105908,106124
0,53,0.000381528,106142,106420
0,54,0.614802,106420,106810
0,55,1.16922,107439,108538
0,56,1.65432,109711,110721
0,57,1.51635,112387,113408
0,58,0.217727,114937,116173
0,59,4.67556,116391,117066
0,60,1.22315,121751,122601
0,61,2.97401,123837,124557
0,62,0.487225,127535,127720
0,63,3.59821,128223,128294
