"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\% de tiempo inactivo"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Longitud promedio de la cola de disco"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Transferencias de disco/s"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_01\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_01\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_01\Memoria\Bytes disponibles"	"\\GI-AN-B3_01\Memoria\Bytes de caché"	"\\GI-AN-B3_01\Memoria\Páginas/s"	"\\GI-AN-B3_01\Memoria\Errores de página/s"	"\\GI-AN-B3_01\Procesador(_Total)\% de tiempo de procesador"
"10/05/2022 10:02:38.638"	" "	" "	" "	" "	" "	"1000000000"	" "	"16005672960"	"44019712"	" "	" "	" "
"10/05/2022 10:02:39.622"	"99.402346691738359"	"0.029558637734821029"	"13.237755393709341"	"0.0022384551693150363"	"4489.8461538461543"	"1000000000"	"0"	"16007479296"	"42205184"	"0"	"12.21946651727016"	"0.011051476926282611"
"10/05/2022 10:02:40.627"	"100.13726827084672"	"9.9520242765699398e-005"	"1.9902752566544355"	"5.0045056591014155e-005"	"4096"	"1000000000"	"59.708257699633066"	"16001507328"	"42225664"	"0"	"2416.1941615784845"	"2.812262924121689"
"10/05/2022 10:02:41.619"	"99.702284902859347"	"0.0048408958884657589"	"2.0170262300873731"	"0.0023999171048549798"	"4096"	"1000000000"	"60.510786902621192"	"16001556480"	"42205184"	"0"	"1.0085131150436866"	"0.72381478732330695"
"10/05/2022 10:02:42.619"	"99.699441829110299"	"0.0049994705560681123"	"1.9997273557744124"	"0.0025000072180370084"	"6144"	"1000000000"	"59.991820673232368"	"16001400832"	"42205184"	"0"	"1651.7747958696646"	"1.5729234274090342"
"10/05/2022 10:02:43.626"	"96.270199816751088"	"0.057873300157935542"	"76.438431421754515"	"0.00075714604307815312"	"19043.740259740262"	"1000000000"	"15357.175767461589"	"15999918080"	"43503616"	"0"	"841.81545254088087"	"3.8340316843909816"
"10/05/2022 10:02:44.611"	"99.606439780817084"	"0.0051804287465038457"	"5.0787458791687721"	"0.0010199567495222462"	"7372.8000000000002"	"1000000000"	"60.944950550025268"	"16001216512"	"42205184"	"0"	"0"	"0.8036774949478076"
"10/05/2022 10:02:45.615"	"99.714749532254316"	"0.0049762825397871207"	"1.9905154589143703"	"0.0025000072180370084"	"4096"	"1000000000"	"59.71546376743111"	"16001224704"	"42205184"	"0"	"0.99525772945718516"	"0.47434920425758476"
"10/05/2022 10:02:46.615"	"99.679483814457569"	"0.0048994831045324717"	"1.9998453855609359"	"0.0024499621614459941"	"4096"	"1000000000"	"0"	"16001236992"	"42205184"	"0"	"0"	"0.010548887092409753"
"10/05/2022 10:02:47.616"	"99.699471735784712"	"0.0048994826146358944"	"1.9997876518593933"	"0.0024501225622684014"	"4096"	"1000000000"	"59.993629555781801"	"16001236992"	"42205184"	"0"	"0"	"0.010558884981748395"
"10/05/2022 10:02:48.616"	"99.679483814457569"	"0.0049994725556453791"	"1.9997902177308999"	"0.0025000072180370084"	"6144"	"1000000000"	"59.993706531926996"	"16001236992"	"42205184"	"0"	"0"	"0.010548887092409753"
"10/05/2022 10:02:49.616"	"99.230196056629609"	"0.0095990516137005669"	"2.9997016841373907"	"0.003199996407021578"	"4096"	"1000000000"	"59.994033682747819"	"16001228800"	"42205184"	"0"	"0"	"0.0098790239524304546"
"10/05/2022 10:02:50.616"	"99.698803824330525"	"0.0049994385630493694"	"1.9997273557744124"	"0.0025000072180370084"	"4096"	"1000000000"	"0"	"16001228800"	"42205184"	"0"	"0.9998636778872062"	"0.7923910144890689"
