User,Petition,Reflex,Tstart,Tend0,0,8.35451,0.968501,101.831
0,1,0.716796,8468.58,8529.04
0,2,2.05436,9249.84,9362.43
0,3,0.265346,11423.2,11953
0,4,0.670159,12223.8,12646.6
0,5,0.917792,13318.2,13485.2
0,6,1.31124,14415.2,14600.3
0,7,0.137321,15915.5,17156.8
0,8,0.243742,17294.2,18168.1
0,9,0.365274,18420,19163.8
0,10,2.1851,19530.7,20476.3
0,11,0.190065,22676.2,22863
0,12,0.42723,23055.4,23985.4
0,13,0.833046,24414.9,25211.7
0,14,1.48843,26047.2,27155.8
0,15,5.25092,28656.8,29449.4
0,16,2.9906,34713.3,34776.5
0,17,1.2617,37777.8,37842.1
0,18,2.394,39106.5,39192.8
0,19,2.24547,41595.3,41642.1
0,20,0.0144266,43898.4,44311.2
0,21,1.01016,44335.9,44392.4
0,22,2.65992,45414.6,45645.1
0,23,6.70842,48306.6,48724.2
0,24,5.90053,55436.1,55498.2
0,25,1.21647,61412.6,61469.4
0,26,0.789682,62698.8,62759.1
0,27,0.700054,63558.3,63624.9
0,28,0.634862,64333,64391.6
0,29,0.623692,65038.2,65078.5
0,30,2.24295,65710.1,65773.9
0,31,0.51364,68026.6,68751.9
0,32,0.995945,69276.7,70311.6
0,33,1.30472,71309.1,72854.8
0,34,3.58002,74172.9,74869.3
0,35,0.622624,78459.5,78779.5
0,36,0.30527,79413.3,80166.9
0,37,0.274864,80479.5,80873.4
0,38,0.81769,81151.6,81515.2
0,39,1.49687,82343.7,82557.2
0,40,0.165525,84064.3,84276.1
0,41,0.399093,84455.2,84665
0,42,0.0563765,85064.6,85261.6
0,43,0.0964821,85330.4,85840.7
0,44,0.77173,85939.7,86710.5
0,45,2.43694,87486.8,88214.5
0,46,0.96502,90662.2,91871.1
0,47,1.80847,92844.1,93923.2
0,48,0.185278,95738.9,97050.8
0,49,1.95319,97242.3,98371
0,50,0.311128,100336,101441
0,51,0.212517,101766,102660
0,52,0.00401201,102880,103424
0,53,0.000381528,103443,104000
0,54,0.614802,104000,104917
0,55,1.16922,105537,106001
0,56,1.65432,107178,107938
0,57,1.51635,109603,111145
0,58,0.217727,112669,113939
0,59,4.67556,114161,115059
0,60,1.22315,119734,121014
0,61,2.97401,122245,122617
0,62,0.487225,125607,125815
0,63,3.59821,126313,126355
0,64,5.91777,129954,130064
0,65,0.105872,135990,136057
0,66,1.6097,136177,136229
0,67,1.62333,137850,137908
0,68,0.66398,139540,139611
0,69,0.461688,140275,140321
0,70,0.221502,140790,140920
0,71,0.399408,141150,141294
0,72,0.904665,141697,141789
0,73,1.97874,142697,142748
0,74,0.370086,144728,144939
0,75,0.947883,145322,145416
0,76,0.976215,146372,146944
0,77,0.0652274,147924,148962
0,78,0.368907,149033,150062
0,79,2.7788,150435,152154
0,80,0.640517,154940,155912
0,81,1.19238,156565,157909
0,82,0.384843,159112,159936
0,83,0.61999,160331,161148
0,84,0.697385,161771,163049
0,85,1.27242,163757,164546
0,86,2.35851,165821,166521
0,87,1.86399,168886,169559
0,88,1.06913,171435,171969
0,89,0.274436,173044,174181
0,90,0.824385,174468,175356
0,91,0.0125756,176190,177269
0,92,0.357024,177288,177898
0,93,1.32823,178257,178970
0,94,2.22246,180304,180845
0,95,0.524504,183070,183819
0,96,0.886857,184352,185191
0,97,3.44512,186086,186751
0,98,0.446274,190212,190908
0,99,0.854475,191363,192088
0,100,2.39244,192942,193892
0,101,0.0646649,196289,196589
0,102,2.44365,196665,196890
0,103,0.124613,199337,199619
0,104,0.458601,199744,200091
0,105,1.49233,200556,200837
0,106,1.06501,202341,202608
0,107,3.31738,203686,203941
0,108,0.0424467,207266,207900
0,109,0.476233,207954,208628
0,110,2.34474,209111,209892
0,111,0.163698,212252,212543
0,112,0.245505,212722,213472
0,113,0.676501,213726,213992
0,114,2.06706,214679,215348
0,115,2.15822,217416,218017
0,116,0.252348,220186,220932
0,117,0.929854,221186,221771
0,118,2.32596,222702,223153
0,119,0.856668,225485,226376
0,120,0.389939,227238,228002
0,121,1.12801,228395,228473
0,122,1.59308,229608,230556
0,123,0.705408,232161,232321
0,124,0.477965,233036,233912
0,125,0.349887,234396,234882
0,126,0.407309,235240,235861
0,127,0.929774,236279,236379
0,128,2.61926,237310,237671
0,129,1.25024,240295,241271
0,130,0.225882,242533,243271
0,131,4.18707,243502,244051
0,132,0.824606,248243,248945
0,133,0.513755,249778,250703
0,134,1.066,251232,251917
0,135,2.82108,252984,253481
0,136,0.0649863,256313,256628
0,137,0.102348,256705,257343
0,138,0.748327,257456,257693
0,139,1.32669,258456,258665
0,140,0.9392,260006,260508
0,141,1.2261,261447,261569
0,142,0.207597,262807,263354
0,143,1.43657,263576,264134
0,144,0.981306,265577,266154
0,145,1.62795,267141,267402
0,146,0.02147,269035,269983
0,147,1.51417,270006,270805
0,148,0.377752,272322,273120
0,149,0.708632,273510,274086
0,150,2.03712,274797,275914
0,151,0.340886,277961,278790
0,152,0.218772,279133,279919
0,153,1.15271,280140,280851
0,154,0.864185,282016,282732
0,155,0.145437,283599,284467
0,156,4.49348,284618,286311
0,157,0.00673219,290809,291447
0,158,0.696985,291453,291522
0,159,3.73203,292219,293328
0,160,0.790471,297065,297800
0,161,2.04944,298603,298998
1,0,8.35451,3.51695,908.973
1,1,0.716796,9265.48,9414.9
1,2,2.05436,10140.9,11166.9
1,3,0.265346,13224.3,13335.1
1,4,0.670159,13602.6,14642.8
1,5,0.917792,15321.7,16467
1,6,1.31124,17388.1,18291.3
1,7,0.137321,19609.2,20790.7
1,8,0.243742,20937.5,21958.8
1,9,0.365274,22207.4,22335.5
1,10,2.1851,22707.4,23310.9
1,11,0.190065,25498.9,26545.9
1,12,0.42723,26750.3,27758
1,13,0.833046,28187.9,29052.4
1,14,1.48843,29894.7,30732.1
1,15,5.25092,32227.2,32749.3
1,16,2.9906,38012.2,38110.2
1,17,1.2617,41110.9,41212.8
1,18,2.394,42486,42579
1,19,2.24547,44976.6,45053.6
1,20,0.0144266,47306.3,47938.2
1,21,1.01016,47962.6,48222.6
1,22,2.65992,49246.4,49651.8
1,23,6.70842,52324.8,52517.3
1,24,5.90053,59233.3,59268.1
1,25,1.21647,65178.8,65268.9
1,26,0.789682,66491.5,66862.7
1,27,0.700054,67667.2,68060.2
1,28,0.634862,68761,69709.8
1,29,0.623692,70355,71079.5
1,30,2.24295,71715.4,72428
1,31,0.51364,74672.8,75684.5
1,32,0.995945,76207.1,76662.9
1,33,1.30472,77660.4,78061.8
1,34,3.58002,79366.4,80007.5
1,35,0.622624,83595.5,83787.3
1,36,0.30527,84424,85010.6
1,37,0.274864,85330.4,85841
1,38,0.81769,86127.3,86975.6
1,39,1.49687,87799.3,88940.8
1,40,0.165525,90443.4,91837.1
1,41,0.399093,92006,93141
1,42,0.0563765,93547.2,94212.5
1,43,0.0964821,94282.3,94349.5
1,44,0.77173,94454.1,94642.6
1,45,2.43694,95426.4,96641.7
1,46,0.96502,99086.3,100146
1,47,1.80847,101118,102075
1,48,0.185278,103896,104613
1,49,1.95319,104802,105391
1,50,0.311128,107350,108169
1,51,0.212517,108493,109459
1,52,0.00401201,109681,111246
1,53,0.000381528,111262,112229
1,54,0.614802,112229,113215
1,55,1.16922,113841,115058
1,56,1.65432,116232,117740
1,57,1.51635,119405,120334
1,58,0.217727,121851,122904
1,59,4.67556,123136,123337
1,60,1.22315,128017,128092
1,61,2.97401,129329,129406
1,62,0.487225,132396,132428
1,63,3.59821,132927,132997
1,64,5.91777,136599,136749
1,65,0.105872,142681,142791
1,66,1.6097,142900,143017
1,67,1.62333,144634,144854
1,68,0.66398,146482,147346
1,69,0.461688,148017,149216
1,70,0.221502,149684,150520
1,71,0.399408,150751,151742
1,72,0.904665,152142,152980
1,73,1.97874,153892,154918
1,74,0.370086,156908,158027
1,75,0.947883,158409,159367
1,76,0.976215,160315,161573
1,77,0.0652274,162554,163140
1,78,0.368907,163210,163898
1,79,2.7788,164273,165010
1,80,0.640517,167790,168736
1,81,1.19238,169386,170190
1,82,0.384843,171388,171884
1,83,0.61999,172279,172961
1,84,0.697385,173591,174662
1,85,1.27242,175374,176276
1,86,2.35851,177554,178120
1,87,1.86399,180492,180845
1,88,1.06913,182711,183268
1,89,0.274436,184352,184896
1,90,0.824385,185180,185791
1,91,0.0125756,186618,187411
1,92,0.357024,187430,187602
1,93,1.32823,187961,188435
1,94,2.22246,189774,190012
1,95,0.524504,192238,193311
1,96,0.886857,193849,194556
1,97,3.44512,195446,196691
1,98,0.446274,200150,200647
1,99,0.854475,201103,201494
1,100,2.39244,202356,202916
1,101,0.0646649,205312,205399
1,102,2.44365,205468,205609
1,103,0.124613,208063,208818
1,104,0.458601,208954,209671
1,105,1.49233,210142,210426
1,106,1.06501,211923,212088
1,107,3.31738,213163,214046
1,108,0.0424467,217370,217906
1,109,0.476233,217964,218644
1,110,2.34474,219120,219725
1,111,0.163698,222077,222519
1,112,0.245505,222686,223154
1,113,0.676501,223405,224024
1,114,2.06706,224704,225816
1,115,2.15822,227895,228923
1,116,0.252348,231092,231601
1,117,0.929854,231864,233282
1,118,2.32596,234224,234882
1,119,0.856668,237217,237806
1,120,0.389939,238670,239252
1,121,1.12801,239654,240292
1,122,1.59308,241421,242327
1,123,0.705408,243924,244704
1,124,0.477965,245424,246608
1,125,0.349887,247096,247644
1,126,0.407309,248008,248630
1,127,0.929774,249040,249983
1,128,2.61926,250919,251580
1,129,1.25024,254203,254652
1,130,0.225882,255906,256173
1,131,4.18707,256406,256627
1,132,0.824606,260819,261188
1,133,0.513755,262025,262465
1,134,1.066,262979,263204
1,135,2.82108,264280,264729
1,136,0.0649863,267563,268434
1,137,0.102348,268500,269245
1,138,0.748327,269363,270211
1,139,1.32669,270975,272091
1,140,0.9392,273432,274085
1,141,1.2261,275032,275950
1,142,0.207597,277180,278285
1,143,1.43657,278508,279368
1,144,0.981306,280812,281569
1,145,1.62795,282563,283304
1,146,0.02147,284937,285713
1,147,1.51417,285744,286690
1,148,0.377752,288213,288604
1,149,0.708632,288995,289150
1,150,2.03712,289870,290977
1,151,0.340886,293016,293886
1,152,0.218772,294237,294899
1,153,1.15271,295128,295607
1,154,0.864185,296768,297575
1,155,0.145437,298447,298997
1,156,4.49348,299150,299618
2,0,8.35451,0.894396,162.415
2,1,0.716796,8531.07,8604.08
2,2,2.05436,9327.93,9558.26
2,3,0.265346,11626.3,11902.5
2,4,0.670159,12176.9,12452.7
2,5,0.917792,13130.7,13215.4
2,6,1.31124,14133.9,14197.6
2,7,0.137321,15509.2,16619.5
2,8,0.243742,16760.2,17675.4
2,9,0.365274,17919.3,18775.9
2,10,2.1851,19154.4,19851.8
2,11,0.190065,22051.1,24081.3
2,12,0.42723,24274.3,25391.3
2,13,0.833046,25828.4,26829.4
2,14,1.48843,27672.3,28526.7
