"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\% de tiempo inactivo"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Longitud promedio de la cola de disco"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Transferencias de disco/s"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_01\Disco físico(0 D: C:)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_01\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_01\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_01\Memoria\Bytes disponibles"	"\\GI-AN-B3_01\Memoria\Bytes de caché"	"\\GI-AN-B3_01\Memoria\Páginas/s"	"\\GI-AN-B3_01\Memoria\Errores de página/s"	"\\GI-AN-B3_01\Procesador(_Total)\% de tiempo de procesador"
"10/05/2022 10:52:16.336"	" "	" "	" "	" "	" "	"1000000000"	" "	"16002068480"	"44658688"	" "	" "	" "
"10/05/2022 10:52:17.330"	"100.03324382813996"	"0.00020117293881978879"	"2.0143151715746304"	"9.9929712359621213e-005"	"4096"	"1000000000"	"0"	"16003067904"	"42848256"	"0"	"141.00206201022411"	"0.98519417463520664"
"10/05/2022 10:52:18.320"	"99.708221830633661"	"0.0048505063827611388"	"2.0209505989867989"	"0.0024000775056773871"	"6144"	"1000000000"	"0"	"15998210048"	"42848256"	"0"	"1759.2374964180083"	"4.4740767717939782"
"10/05/2022 10:52:19.320"	"99.679513715157171"	"0.0048994845742227917"	"1.9996965676865757"	"0.0024499621614459941"	"4096"	"1000000000"	"0"	"15992745984"	"42848256"	"0"	"2639.5994693462799"	"1.572854535702839"
"10/05/2022 10:52:20.320"	"99.679473847561695"	"0.0047994931735208758"	"1.9997934250795424"	"0.0024000775056773871"	"4096"	"1000000000"	"0"	"15992741888"	"42848256"	"0"	"31.996694801272678"	"0.010558884981748395"
"10/05/2022 10:52:21.320"	"99.699421891337323"	"0.0047994907740288757"	"1.9997959909658642"	"0.0023999171048549798"	"4096"	"1000000000"	"0"	"15992741888"	"42848256"	"0"	"1.9997959909658642"	"0.010608874398421175"
"10/05/2022 10:52:22.329"	"99.126502849304416"	"0.0097173124729737249"	"4.9578158191234953"	"0.0019600338894857584"	"9830.3999999999996"	"1000000000"	"0"	"15992741888"	"42848256"	"0"	"0.991563163824699"	"0"
"10/05/2022 10:52:23.328"	"99.698094641962697"	"0.0049018730056754689"	"2.0007670099704877"	"0.0024499621614459941"	"4096"	"1000000000"	"0"	"15992741888"	"42848256"	"0"	"0"	"0"
"10/05/2022 10:52:24.328"	"99.690210421336616"	"0.0047995286862830069"	"1.9998049716198421"	"0.0023999171048549798"	"4096"	"1000000000"	"0"	"15992741888"	"42848256"	"0"	"0"	"0.009819035770686213"
"10/05/2022 10:52:25.328"	"86.44350809254226"	"0.21188408750502838"	"343.64634266322997"	"0.00061598858387806258"	"19265.488372093023"	"1000000000"	"216267.43233477516"	"15934812160"	"49094656"	"1.9979438526931974"	"14081.508273781656"	"19.537292749314528"
"10/05/2022 10:52:26.326"	"47.740222625998911"	"0.9897852161069477"	"1479.8556419886556"	"0.00066949150095580682"	"20296.721355932204"	"1000000000"	"169074.76121215476"	"15961632768"	"65712128"	"9.0296276460324751"	"7074.2116146861099"	"70.243798882860744"
"10/05/2022 10:52:27.312"	"94.828077466184041"	"0.058304260632010073"	"17.237298318499498"	"0.0033823627067559522"	"4818.8235294117649"	"1000000000"	"0"	"15997214720"	"42893312"	"0"	"0"	"0.18564076585232403"
"10/05/2022 10:52:28.312"	"99.129531921429091"	"0.010498891317076917"	"12.998698958749999"	"0.00080767983344373433"	"4726.1538461538457"	"1000000000"	"0"	"15997214720"	"42893312"	"0"	"0.99989991990384608"	"0.010558884981748395"
"10/05/2022 10:52:29.312"	"100.14943423468824"	"9.9989451112907589e-005"	"1.9997934250795424"	"5.0045056591014155e-005"	"4096"	"1000000000"	"0"	"15997214720"	"42893312"	"0"	"0.99989671253977119"	"0.010548887092409753"
"10/05/2022 10:52:30.313"	"99.135302644074571"	"0.010396361273554255"	"9.9964724267234839"	"0.0010400068523231331"	"6144"	"1000000000"	"0"	"15997214720"	"42893312"	"0"	"0"	"0.034987754285997763"
"10/05/2022 10:52:31.317"	"99.169374297438182"	"0.0099627661540524597"	"7.9702278963256301"	"0.0012500036090185042"	"6144"	"1000000000"	"0"	"15997214720"	"42893312"	"0"	"0"	"0.37233845947540756"
"10/05/2022 10:52:32.317"	"99.108840344577203"	"0.014698344966356788"	"5.9994957421972357"	"0.0024499621614459941"	"12288"	"1000000000"	"0"	"15997218816"	"42893312"	"0"	"0"	"0.011258732266750116"
"10/05/2022 10:52:33.325"	"47.869794159885117"	"0.83110448174876117"	"1226.3486910295412"	"0.00067776881248551976"	"18072.730800323363"	"1000000000"	"249138.13965489552"	"15962894336"	"62865408"	"5.9483364156647109"	"11672.618826339385"	"51.983989343146916"
"10/05/2022 10:52:34.340"	"33.838689959851784"	"1.2351023295188768"	"1664.2081809239264"	"0.00074209587686924336"	"20433.923031379516"	"1000000000"	"380204.07481157704"	"15950127104"	"60743680"	"9.8532159912606652"	"17720.023638683182"	"74.595115738863456"
"10/05/2022 10:52:35.337"	"55.554552403652281"	"0.71083343866428317"	"1172.7682795465334"	"0.0006061592358722603"	"18640.479041916169"	"1000000000"	"218443.89283577524"	"15990296576"	"46129152"	"7.0225645481828343"	"8545.4578316316274"	"48.274979987119529"
"10/05/2022 10:52:36.330"	"45.622776582040274"	"0.81728218976436395"	"1283.1848298640055"	"0.00063250207445333451"	"19978.77474668745"	"1000000000"	"322984.52267078892"	"15939883008"	"69238784"	"7.0010084248230999"	"14923.149529540782"	"57.511900948017129"
"10/05/2022 10:52:37.320"	"32.315117462622631"	"1.2122716203848773"	"1574.5335839755196"	"0.00077499999115101398"	"21249.984496124031"	"1000000000"	"416759.10372338083"	"15925231616"	"69275648"	"10.171405581237206"	"17701.29713302711"	"81.053519311314119"
"10/05/2022 10:52:38.335"	"33.254197012598965"	"1.2108822389688363"	"1712.4697660849733"	"0.00070649408762384243"	"20239.889655172414"	"1000000000"	"386821.33152990683"	"15952207872"	"60129280"	"10.825958291341784"	"13262.783084920173"	"83.83955362150617"
